"SEQ","JFAGY code","Allergen Term（JP）","Furigana（JP）","Allergen Term（EN）","Level","Main 100","Clinical Guideline","変更区分","収載日","終了日"
"22586","YCM6162001M1041","サイクロセリンカプセル２５０ｍｇ「明治」","","","","","","1","00000000","00000000"
"22587","YCM6164001M1011","リファンピシン１５０ｍｇカプセル","","","","","","1","00000000","20240331"
"22588","YCM6164001M1186","リファンピシンカプセル１５０ｍｇ「サンド」","","","","","","1","00000000","00000000"
"22589","YCM6164001M1216","リファジンカプセル１５０ｍｇ","","","","","","1","00000000","00000000"
"22590","YCM6165400D1033","ツベラクチン筋注用１ｇ","","","","","","1","00000000","00000000"
"22591","YCM6169001M1026","ミコブティンカプセル１５０ｍｇ","","","","","","1","00000000","00000000"
"22592","YCM6169400A1036","硫酸カナマイシン注射液１０００ｍｇ「明治」","","","","","","1","00000000","20240930"
"22593","YCM6169400A1044","カナマイシン硫酸塩注射液１ｇ「明治」","","","","","","1","00000000","00000000"
"22594","YCM6169700G1025","アリケイス吸入液５９０ｍｇ","","","","","","1","00000000","00000000"
"22595","YCM6173001F1062","ハリゾン錠１００ｍｇ","","","","","","1","00000000","20230331"
"22596","YCM6173001Q1012","アムホテリシンＢ１００ｍｇ１ｍＬシロップ","","","","","","1","20240415","00000000"
"22597","YCM6173001Q1047","ファンギゾンシロップ１００ｍｇ／ｍＬ","","","","","","1","00000000","00000000"
"22598","YCM6173001Q1055","ハリゾンシロップ１００ｍｇ／ｍＬ","","","","","","1","00000000","00000000"
"22599","YCM6173400D1035","ファンギゾン注射用５０ｍｇ","","","","","","1","00000000","00000000"
"22600","YCM6173400D2023","アムビゾーム点滴静注用５０ｍｇ","","","","","","1","00000000","00000000"
"22601","YCM6179001F1023","ブイフェンド錠５０ｍｇ","","","","","","1","00000000","00000000"
"22602","YCM6179001F1031","ボリコナゾール錠５０ｍｇ「ＤＳＥＰ」","","","","","","1","00000000","00000000"
"22603","YCM6179001F1040","ボリコナゾール錠５０ｍｇ「ＪＧ」","","","","","","1","00000000","00000000"
"22604","YCM6179001F1058","ボリコナゾール錠５０ｍｇ「アメル」","","","","","","1","00000000","00000000"
"22605","YCM6179001F1066","ボリコナゾール錠５０ｍｇ「タカタ」","","","","","","1","00000000","00000000"
"22606","YCM6179001F1074","ボリコナゾール錠５０ｍｇ「テバ」","","","","","","1","00000000","20200331"
"22607","YCM6179001F1082","ボリコナゾール錠５０ｍｇ「トーワ」","","","","","","1","00000000","00000000"
"22608","YCM6179001F1090","ボリコナゾール錠５０ｍｇ「日医工」","","","","","","1","00000000","20240331"
"22609","YCM6179001F1104","ボリコナゾール錠５０ｍｇ「武田テバ」","","","","","","1","00000000","20230930"
"22610","YCM6179001F1112","ボリコナゾール錠５０ｍｇ「ＮＩＧ」","","","","","","1","00000000","00000000"
"22611","YCM6179001F2020","ブイフェンド錠２００ｍｇ","","","","","","1","00000000","00000000"
"22612","YCM6179001F2038","ボリコナゾール錠２００ｍｇ「ＤＳＥＰ」","","","","","","1","00000000","00000000"
"22613","YCM6179001F2046","ボリコナゾール錠２００ｍｇ「ＪＧ」","","","","","","1","00000000","00000000"
"22614","YCM6179001F2054","ボリコナゾール錠２００ｍｇ「アメル」","","","","","","1","00000000","00000000"
"22615","YCM6179001F2062","ボリコナゾール錠２００ｍｇ「タカタ」","","","","","","1","00000000","00000000"
"22616","YCM6179001F2070","ボリコナゾール錠２００ｍｇ「テバ」","","","","","","1","00000000","20200331"
"22617","YCM6179001F2089","ボリコナゾール錠２００ｍｇ「トーワ」","","","","","","1","00000000","00000000"
"22618","YCM6179001F2097","ボリコナゾール錠２００ｍｇ「日医工」","","","","","","1","00000000","20240331"
"22619","YCM6179001F2100","ボリコナゾール錠２００ｍｇ「武田テバ」","","","","","","1","00000000","20230930"
"22620","YCM6179001F2119","ボリコナゾール錠２００ｍｇ「ＮＩＧ」","","","","","","1","00000000","00000000"
"22621","YCM6179001F3026","ボリコナゾール錠１００ｍｇ「ＪＧ」","","","","","","1","00000000","00000000"
"22622","YCM6179001F3034","ボリコナゾール錠１００ｍｇ「アメル」","","","","","","1","00000000","00000000"
"22623","YCM6179001R1020","ブイフェンドドライシロップ２８００ｍｇ","","","","","","1","00000000","00000000"
"22624","YCM6179002H1029","ノクサフィル錠１００ｍｇ","","","","","","1","00000000","00000000"
"22625","YCM6179003M1021","クレセンバカプセル１００ｍｇ","","","","","","1","00000000","00000000"
"22626","YCM6179400D1020","ファンガード点滴用５０ｍｇ","","","","","","1","00000000","00000000"
"22627","YCM6179400D1039","ミカファンギンＮａ点滴静注用５０ｍｇ「サワイ」","","","","","","1","00000000","00000000"
"22628","YCM6179400D1047","ミカファンギンＮａ点滴静注用５０ｍｇ「ニプロ」","","","","","","1","00000000","00000000"
"22629","YCM6179400D1055","ミカファンギンＮａ点滴静注用５０ｍｇ「明治」","","","","","","1","00000000","00000000"
"22630","YCM6179400D1063","ミカファンギンナトリウム点滴静注用５０ｍｇ「日医工」","","","","","","1","00000000","00000000"
"22631","YCM6179400D1071","ミカファンギンＮａ点滴静注用５０ｍｇ「トーワ」","","","","","","1","20240715","00000000"
"22632","YCM6179400D2027","ファンガード点滴用７５ｍｇ","","","","","","1","00000000","00000000"
"22633","YCM6179400D2035","ミカファンギンＮａ点滴静注用７５ｍｇ「サワイ」","","","","","","1","00000000","00000000"
"22634","YCM6179400D2043","ミカファンギンＮａ点滴静注用７５ｍｇ「ニプロ」","","","","","","1","00000000","00000000"
"22635","YCM6179400D2051","ミカファンギンＮａ点滴静注用７５ｍｇ「明治」","","","","","","1","00000000","00000000"
"22636","YCM6179400D2060","ミカファンギンナトリウム点滴静注用７５ｍｇ「日医工」","","","","","","1","00000000","00000000"
"22637","YCM6179400D2078","ミカファンギンＮａ点滴静注用７５ｍｇ「トーワ」","","","","","","1","20240715","00000000"
"22638","YCM6179400D3023","ファンガード点滴用２５ｍｇ","","","","","","1","00000000","00000000"
"22639","YCM6179400D3031","ミカファンギンナトリウム点滴静注用２５ｍｇ「日医工」","","","","","","1","00000000","00000000"
"22640","YCM6179401F1026","ブイフェンド２００ｍｇ静注用","","","","","","1","00000000","00000000"
"22641","YCM6179402D1020","カンサイダス点滴静注用５０ｍｇ","","","","","","1","00000000","00000000"
"22642","YCM6179402D2026","カンサイダス点滴静注用７０ｍｇ","","","","","","1","00000000","00000000"
"22643","YCM6179403A1028","ノクサフィル点滴静注３００ｍｇ","","","","","","1","00000000","00000000"
"22644","YCM6179404D1029","クレセンバ点滴静注用２００ｍｇ","","","","","","1","00000000","00000000"
"22645","YCM6191001F1036","ビクシリンＳ配合錠","","","","","","1","00000000","00000000"
"22646","YCM6191401D1046","注射用ビクシリンＳ１００","","","","","","1","00000000","00000000"
"22647","YCM6191401D2034","注射用ビクシリンＳ５００","","","","","","1","00000000","00000000"
"22648","YCM6191401D3049","注射用ビクシリンＳ１０００","","","","","","1","00000000","00000000"
"22649","YCM6199001F1026","リフキシマ錠２００ｍｇ","","","","","","1","00000000","00000000"
"22650","YCM6199102X1024","ラベキュアパック４００","","","","","","1","00000000","00000000"
"22651","YCM6199102X2020","ラベキュアパック８００","","","","","","1","00000000","00000000"
"22652","YCM6199103X1029","ラベファインパック","","","","","","1","00000000","00000000"
"22653","YCM6199104X1023","ボノサップパック４００","","","","","","1","00000000","00000000"
"22654","YCM6199104X2020","ボノサップパック８００","","","","","","1","00000000","00000000"
"22655","YCM6199105X1028","ボノピオンパック","","","","","","1","00000000","00000000"
"22656","YCM6212002X1011","スルファメトキサゾール","","","","","","1","00000000","00000000"
"22657","YCM6219001F1012","サラゾスルファピリジン５００ｍｇ錠","","","","","","1","00000000","00000000"
"22658","YCM6219001F1071","サラゾピリン錠５００ｍｇ","","","","","","1","00000000","00000000"
"22659","YCM6219001F1080","サラゾスルファピリジン錠５００ｍｇ「タイヨー」","","","","","","1","00000000","20230331"
"22660","YCM6219001F1101","サラゾスルファピリジン錠５００ｍｇ「ＪＧ」","","","","","","1","00000000","00000000"
"22661","YCM6219001F1110","サラゾスルファピリジン錠５００ｍｇ「日医工」","","","","","","1","00000000","00000000"
"22662","YCM6219001H1013","サラゾスルファピリジン５００ｍｇ腸溶錠","","","","","","1","00000000","00000000"
"22663","YCM6219001H1056","アザルフィジンＥＮ錠５００ｍｇ","","","","","","1","00000000","00000000"
"22664","YCM6219001H1072","サラゾスルファピリジン腸溶錠５００ｍｇ「日医工」","","","","","","1","00000000","20240331"
"22665","YCM6219001H1080","サラゾスルファピリジン腸溶錠５００ｍｇ「テバ」","","","","","","1","00000000","20220331"
"22666","YCM6219001H1099","サラゾスルファピリジン腸溶錠５００ｍｇ「ＳＮ」","","","","","","1","00000000","00000000"
"22667","YCM6219001H1102","サラゾスルファピリジン腸溶錠５００ｍｇ「ＣＨ」","","","","","","1","00000000","00000000"
"22668","YCM6219001H1110","サラゾスルファピリジン腸溶錠５００ｍｇ「武田テバ」","","","","","","1","00000000","20230930"
"22669","YCM6219001H1129","サラゾスルファピリジン腸溶錠５００ｍｇ「ＮＩＧ」","","","","","","1","00000000","00000000"
"22670","YCM6219001H2010","サラゾスルファピリジン２５０ｍｇ腸溶錠","","","","","","1","00000000","20240331"
"22671","YCM6219001H2036","アザルフィジンＥＮ錠２５０ｍｇ","","","","","","1","00000000","00000000"
"22672","YCM6219001H2060","サラゾスルファピリジン腸溶錠２５０ｍｇ「日医工」","","","","","","1","00000000","20240331"
"22673","YCM6219001H2079","サラゾスルファピリジン腸溶錠２５０ｍｇ「テバ」","","","","","","1","00000000","20210930"
"22674","YCM6219001H2087","サラゾスルファピリジン腸溶錠２５０ｍｇ「ＳＮ」","","","","","","1","00000000","00000000"
"22675","YCM6219001H2095","サラゾスルファピリジン腸溶錠２５０ｍｇ「ＣＨ」","","","","","","1","00000000","00000000"
"22676","YCM6219001H2109","サラゾスルファピリジン腸溶錠２５０ｍｇ「武田テバ」","","","","","","1","00000000","20230930"
"22677","YCM6219001H2117","サラゾスルファピリジン腸溶錠２５０ｍｇ「ＮＩＧ」","","","","","","1","00000000","00000000"
"22678","YCM6219002X1012","スルファメチゾール","","","","","","1","00000000","00000000"
"22679","YCM6219700J1034","サラゾピリン坐剤５００ｍｇ","","","","","","1","00000000","00000000"
"22680","YCM6221001D1036","アルミノニッパスカルシウム顆粒９９％","","","","","","1","00000000","00000000"
"22681","YCM6221002D1014","パラアミノサリチル酸カルシウム顆粒","","","","","","1","00000000","00000000"
"22682","YCM6221002D1049","ニッパスカルシウム顆粒１００％","","","","","","1","00000000","00000000"
"22683","YCM6222001F2014","イソニアジド錠","","","","","","1","00000000","00000000"
"22684","YCM6222001F2030","ヒドラ錠「オーツカ」５０ｍｇ","","","","","","1","00000000","20230331"
"22685","YCM6222001F3010","イソニアジド錠","","","","","","1","00000000","00000000"
"22686","YCM6222001F3037","イスコチン錠１００ｍｇ","","","","","","1","00000000","00000000"
"22687","YCM6222001X1013","イソニアジド","","","","","","1","00000000","00000000"
"22688","YCM6222001X1129","イスコチン原末","","","","","","1","00000000","00000000"
"22689","YCM6222005A1035","ネオイスコチン原末","","","","","","1","00000000","00000000"
"22690","YCM6222005F1032","ネオイスコチン錠１００ｍｇ","","","","","","1","00000000","00000000"
"22691","YCM6222006F1029","デルティバ錠５０ｍｇ","","","","","","1","00000000","00000000"
"22692","YCM6222007F1023","サチュロ錠１００ｍｇ","","","","","","1","00000000","00000000"
"22693","YCM6222400A1019","イソニアジド注射液","","","","","","1","00000000","00000000"
"22694","YCM6222400A1035","イスコチン注１００ｍｇ","","","","","","1","00000000","00000000"
"22695","YCM6223001X1010","ピラジナミド","","","","","","1","00000000","00000000"
"22696","YCM6223001X1037","ピラマイド原末","","","","","","1","00000000","00000000"
"22697","YCM6224001F1039","ツベルミン錠１００ｍｇ","","","","","","1","00000000","00000000"
"22698","YCM6225001F1010","エタンブトール塩酸塩１２５ｍｇ錠","","","","","","1","20240415","00000000"
"22699","YCM6225001F1036","エブトール１２５ｍｇ錠","","","","","","1","00000000","00000000"
"22700","YCM6225001F1044","エサンブトール錠１２５ｍｇ","","","","","","1","00000000","00000000"
"22701","YCM6225001F2016","エタンブトール塩酸塩２５０ｍｇ錠","","","","","","1","20240415","00000000"
"22702","YCM6225001F2032","エブトール２５０ｍｇ錠","","","","","","1","00000000","00000000"
"22703","YCM6225001F2040","エサンブトール錠２５０ｍｇ","","","","","","1","00000000","00000000"
"22704","YCM6239001M1022","ランプレンカプセル５０ｍｇ","","","","","","1","00000000","00000000"
"22705","YCM6241002F1107","ドルコール錠２５０ｍｇ","","","","","","1","00000000","20220331"
"22706","YCM6241002F1255","ピペミド酸錠２５０ｍｇ「ＹＤ」","","","","","","1","00000000","20220331"
"22707","YCM6241005F1011","ノルフロキサシン１００ｍｇ錠","","","","","","1","20240415","00000000"
"22708","YCM6241005F1020","バクシダール錠１００ｍｇ","","","","","","1","00000000","00000000"
"22709","YCM6241005F1232","ノルフロキサシン錠１００ｍｇ「ＹＤ」","","","","","","1","00000000","20240331"
"22710","YCM6241005F1240","バスティーン錠１００ｍｇ","","","","","","1","00000000","20200331"
"22711","YCM6241005F1259","ノルフロキサシン錠１００ｍｇ「ＥＭＥＣ」","","","","","","1","00000000","00000000"
"22712","YCM6241005F1267","ノルフロキサシン錠１００ｍｇ「ツルハラ」","","","","","","1","00000000","00000000"
"22713","YCM6241005F1275","ノルフロキサシン錠１００ｍｇ「サワイ」","","","","","","1","00000000","00000000"
"22714","YCM6241005F2018","ノルフロキサシン２００ｍｇ錠","","","","","","1","20240415","00000000"
"22715","YCM6241005F2026","バクシダール錠２００ｍｇ","","","","","","1","00000000","00000000"
"22716","YCM6241005F2271","バスティーン錠２００ｍｇ","","","","","","1","00000000","20200331"
"22717","YCM6241005F2280","ノルフロキサシン錠２００ｍｇ「ＹＤ」","","","","","","1","00000000","20240331"
"22718","YCM6241005F2298","ノルフロキサシン錠２００ｍｇ「ＥＭＥＣ」","","","","","","1","00000000","00000000"
"22719","YCM6241005F2301","ノルフロキサシン錠２００ｍｇ「ツルハラ」","","","","","","1","00000000","00000000"
"22720","YCM6241005F2310","ノルフロキサシン錠２００ｍｇ「サワイ」","","","","","","1","00000000","00000000"
"22721","YCM6241005F3022","小児用バクシダール錠５０ｍｇ","","","","","","1","00000000","00000000"
"22722","YCM6241006F1016","オフロキサシン１００ｍｇ錠","","","","","","1","00000000","00000000"
"22723","YCM6241006F1040","オフロキサシン錠１００ｍｇ「サワイ」","","","","","","1","00000000","00000000"
"22724","YCM6241006F1059","オフロキサシン錠１００ｍｇ「ツルハラ」","","","","","","1","00000000","00000000"
"22725","YCM6241006F1121","タリビッド錠１００ｍｇ","","","","","","1","00000000","00000000"
"22726","YCM6241006F1148","オフロキサシン錠１００ｍｇ「テバ」","","","","","","1","00000000","20220331"
"22727","YCM6241006F1156","オフロキサシン錠１００ｍｇ「ＪＧ」","","","","","","1","00000000","00000000"
"22728","YCM6241008F1015","シプロフロキサシン塩酸塩１００ｍｇ錠","","","","","","1","00000000","20240331"
"22729","YCM6241008F1023","シプロキサン錠１００ｍｇ","","","","","","1","00000000","00000000"
"22730","YCM6241008F1090","シバスタン錠１００ｍｇ","","","","","","1","00000000","20200930"
"22731","YCM6241008F1112","シプロフロキサシン錠１００ｍｇ「日医工」","","","","","","1","00000000","20240331"
"22732","YCM6241008F1120","シプロフロキサシン錠１００ｍｇ「ＪＧ」","","","","","","1","00000000","20210331"
"22733","YCM6241008F1139","シプロフロキサシン錠１００ｍｇ「トーワ」","","","","","","1","00000000","00000000"
"22734","YCM6241008F1147","シプロフロキサシン錠１００ｍｇ「ＳＷ」","","","","","","1","00000000","00000000"
"22735","YCM6241008F1163","シプロフロキサシン錠１００ｍｇ「ツルハラ」","","","","","","1","00000000","20240331"
"22736","YCM6241008F2011","シプロフロキサシン塩酸塩２００ｍｇ錠","","","","","","1","00000000","20240331"
"22737","YCM6241008F2020","シプロキサン錠２００ｍｇ","","","","","","1","00000000","00000000"
"22738","YCM6241008F2062","シバスタン錠２００ｍｇ","","","","","","1","00000000","20200930"
"22739","YCM6241008F2143","シプロフロキサシン錠２００ｍｇ「日医工」","","","","","","1","00000000","20240331"
"22740","YCM6241008F2151","シプロフロキサシン錠２００ｍｇ「ＪＧ」","","","","","","1","00000000","20210331"
"22741","YCM6241008F2160","シプロフロキサシン錠２００ｍｇ「トーワ」","","","","","","1","00000000","00000000"
"22742","YCM6241008F2178","シプロフロキサシン錠２００ｍｇ「ＳＷ」","","","","","","1","00000000","00000000"
"22743","YCM6241008F2194","シプロフロキサシン錠２００ｍｇ「ツルハラ」","","","","","","1","00000000","20240331"
"22744","YCM6241009F1028","バレオン錠２００ｍｇ","","","","","","1","00000000","00000000"
"22745","YCM6241009M1027","バレオンカプセル１００ｍｇ","","","","","","1","00000000","00000000"
"22746","YCM6241010C1024","オゼックス細粒小児用１５％","","","","","","1","00000000","00000000"
"22747","YCM6241010C1032","トスフロキサシントシル酸塩細粒小児用１５％「タカタ」","","","","","","1","00000000","00000000"
"22748","YCM6241010C1040","トスフロキサシントシル酸塩細粒小児用１５％「トーワ」","","","","","","1","00000000","00000000"
"22749","YCM6241010C1059","トスフロキサシントシル酸塩小児用細粒１５％「明治」","","","","","","1","00000000","00000000"
"22750","YCM6241010C1067","トスフロキサシントシル酸塩細粒小児用１５％「ＴＣＫ」","","","","","","1","00000000","00000000"
"22751","YCM6241010F1012","トスフロキサシントシル酸塩７５ｍｇ錠","","","","","","1","00000000","00000000"
"22752","YCM6241010F1020","オゼックス錠７５","","","","","","1","00000000","00000000"
"22753","YCM6241010F1039","トスキサシン錠７５ｍｇ","","","","","","1","00000000","00000000"
"22754","YCM6241010F1047","トスフロキサシントシル酸塩錠７５ｍｇ「ＮＰ」","","","","","","1","00000000","20240331"
"22755","YCM6241010F1055","トスフロキサシントシル酸塩錠７５ｍｇ「ＴＣＫ」","","","","","","1","00000000","00000000"
"22756","YCM6241010F1071","トスフロキサシントシル酸塩錠７５ｍｇ「ＹＤ」","","","","","","1","00000000","20220331"
"22757","YCM6241010F1080","トスフロキサシントシル酸塩錠７５ｍｇ「サワイ」","","","","","","1","00000000","00000000"
"22758","YCM6241010F1101","トスフロキサシントシル酸塩錠７５ｍｇ「タイヨー」","","","","","","1","00000000","20240331"
"22759","YCM6241010F1110","トスフロキサシントシル酸塩錠７５ｍｇ「タナベ」","","","","","","1","00000000","20240331"
"22760","YCM6241010F1128","トスフロキサシントシル酸塩錠７５ｍｇ「日医工」","","","","","","1","00000000","00000000"
"22761","YCM6241010F1136","トスフロキサシントシル酸塩錠７５ｍｇ「ニプロ」","","","","","","1","00000000","00000000"
"22762","YCM6241010F2019","トスフロキサシントシル酸塩１５０ｍｇ錠","","","","","","1","00000000","00000000"
"22763","YCM6241010F2027","オゼックス錠１５０","","","","","","1","00000000","00000000"
"22764","YCM6241010F2035","トスキサシン錠１５０ｍｇ","","","","","","1","00000000","00000000"
"22765","YCM6241010F2043","トスフロキサシントシル酸塩錠１５０ｍｇ「ＮＰ」","","","","","","1","00000000","20240331"
"22766","YCM6241010F2051","トスフロキサシントシル酸塩錠１５０ｍｇ「ＴＣＫ」","","","","","","1","00000000","00000000"
"22767","YCM6241010F2078","トスフロキサシントシル酸塩錠１５０ｍｇ「ＹＤ」","","","","","","1","00000000","20220331"
"22768","YCM6241010F2086","トスフロキサシントシル酸塩錠１５０ｍｇ「サワイ」","","","","","","1","00000000","00000000"
"22769","YCM6241010F2108","トスフロキサシントシル酸塩錠１５０ｍｇ「タイヨー」","","","","","","1","00000000","20240331"
"22770","YCM6241010F2116","トスフロキサシントシル酸塩錠１５０ｍｇ「タナベ」","","","","","","1","00000000","20240331"
"22771","YCM6241010F2124","トスフロキサシントシル酸塩錠１５０ｍｇ「日医工」","","","","","","1","00000000","00000000"
"22772","YCM6241010F2132","トスフロキサシントシル酸塩錠１５０ｍｇ「ニプロ」","","","","","","1","00000000","00000000"
"22773","YCM6241010F3023","オゼックス錠小児用６０ｍｇ","","","","","","1","00000000","00000000"
"22774","YCM6241013C2024","クラビット細粒１０％","","","","","","1","00000000","00000000"
"22775","YCM6241013C2032","レボフロキサシン細粒１０％「ＤＳＥＰ」","","","","","","1","00000000","00000000"
"22776","YCM6241013F2012","レボフロキサシン２５０ｍｇ錠","","","","","","1","00000000","20240331"
"22777","YCM6241013F2020","クラビット錠２５０ｍｇ","","","","","","1","00000000","00000000"
"22778","YCM6241013F2039","レボフロキサシン錠２５０ｍｇ「ＣＥＯ」","","","","","","1","00000000","20240930"
"22779","YCM6241013F2047","レボフロキサシン錠２５０ｍｇ「ＣＨ」","","","","","","1","00000000","00000000"
"22780","YCM6241013F2055","レボフロキサシン錠２５０ｍｇ「ＤＳＥＰ」","","","","","","1","00000000","00000000"
"22781","YCM6241013F2063","レボフロキサシン錠２５０ｍｇ「Ｆ」","","","","","","1","00000000","00000000"
"22782","YCM6241013F2071","レボフロキサシン錠２５０ｍｇ「ＭＥＥＫ」","","","","","","1","00000000","20230331"
"22783","YCM6241013F2080","レボフロキサシン錠２５０ｍｇ「ＴＣＫ」","","","","","","1","00000000","00000000"
"22784","YCM6241013F2098","レボフロキサシン錠２５０ｍｇ「ＹＤ」","","","","","","1","00000000","20220930"
"22785","YCM6241013F2101","レボフロキサシン錠２５０ｍｇ「ＺＥ」","","","","","","1","00000000","00000000"
"22786","YCM6241013F2110","レボフロキサシン錠２５０ｍｇ「アメル」","","","","","","1","00000000","20230331"
"22787","YCM6241013F2128","レボフロキサシン錠２５０ｍｇ「イセイ」","","","","","","1","00000000","20230331"
"22788","YCM6241013F2136","レボフロキサシン錠２５０ｍｇ「イワキ」","","","","","","1","00000000","00000000"
"22789","YCM6241013F2144","レボフロキサシン錠２５０ｍｇ「オーハラ」","","","","","","1","00000000","20230331"
"22790","YCM6241013F2152","レボフロキサシン錠２５０ｍｇ「科研」","","","","","","1","00000000","00000000"
"22791","YCM6241013F2160","レボフロキサシン錠２５０ｍｇ「杏林」","","","","","","1","00000000","00000000"
"22792","YCM6241013F2179","レボフロキサシン錠２５０ｍｇ「ケミファ」","","","","","","1","00000000","00000000"
"22793","YCM6241013F2187","レボフロキサシン錠２５０ｍｇ「サトウ」","","","","","","1","00000000","20210331"
"22794","YCM6241013F2195","レボフロキサシン錠２５０ｍｇ「サノフィ」","","","","","","1","00000000","20210331"
"22795","YCM6241013F2209","レボフロキサシン錠２５０ｍｇ「サワイ」","","","","","","1","00000000","00000000"
"22796","YCM6241013F2217","レボフロキサシン錠２５０ｍｇ「サンド」","","","","","","1","00000000","00000000"
"22797","YCM6241013F2225","レボフロキサシン錠２５０ｍｇ「タカタ」","","","","","","1","00000000","00000000"
"22798","YCM6241013F2233","レボフロキサシン錠２５０ｍｇ「タナベ」","","","","","","1","00000000","20240930"
"22799","YCM6241013F2241","レボフロキサシン錠２５０ｍｇ「テバ」","","","","","","1","00000000","20240331"
"22800","YCM6241013F2250","レボフロキサシン錠２５０ｍｇ「トーワ」","","","","","","1","00000000","00000000"
"22801","YCM6241013F2268","レボフロキサシン錠２５０ｍｇ「日医工Ｐ」","","","","","","1","00000000","20240331"
"22802","YCM6241013F2276","レボフロキサシン錠２５０ｍｇ「ニットー」","","","","","","1","00000000","20220331"
"22803","YCM6241013F2284","レボフロキサシン錠２５０ｍｇ「ニプロ」","","","","","","1","00000000","20230331"
"22804","YCM6241013F2292","レボフロキサシン錠２５０ｍｇ「ファイザー」","","","","","","1","00000000","20220331"
"22805","YCM6241013F2306","レボフロキサシン錠２５０ｍｇ「明治」","","","","","","1","00000000","20230331"
"22806","YCM6241013F2314","レボフロキサシン錠２５０ｍｇ「ＳＵＮ」","","","","","","1","00000000","20220331"
"22807","YCM6241013F2322","レボフロキサシン錠２５０ｍｇ「日医工」","","","","","","1","00000000","00000000"
"22808","YCM6241013F2330","レボフロキサシン錠２５０ｍｇ「陽進」","","","","","","1","00000000","00000000"
"22809","YCM6241013F2349","レボフロキサシン錠２５０ｍｇ「クニヒロ」","","","","","","1","00000000","00000000"
"22810","YCM6241013F2357","レボフロキサシン錠２５０ｍｇ「ＮＰ」","","","","","","1","00000000","00000000"
"22811","YCM6241013F3019","レボフロキサシン５００ｍｇ錠","","","","","","1","00000000","00000000"
"22812","YCM6241013F3027","クラビット錠５００ｍｇ","","","","","","1","00000000","00000000"
"22813","YCM6241013F3035","レボフロキサシン錠５００ｍｇ「ＣＥＯ」","","","","","","1","00000000","20240930"
"22814","YCM6241013F3043","レボフロキサシン錠５００ｍｇ「ＣＨ」","","","","","","1","00000000","00000000"
"22815","YCM6241013F3051","レボフロキサシン錠５００ｍｇ「ＤＳＥＰ」","","","","","","1","00000000","00000000"
"22816","YCM6241013F3060","レボフロキサシン錠５００ｍｇ「Ｆ」","","","","","","1","00000000","00000000"
"22817","YCM6241013F3078","レボフロキサシン錠５００ｍｇ「ＭＥＥＫ」","","","","","","1","00000000","20230331"
"22818","YCM6241013F3086","レボフロキサシン錠５００ｍｇ「ＴＣＫ」","","","","","","1","00000000","00000000"
"22819","YCM6241013F3094","レボフロキサシン錠５００ｍｇ「ＹＤ」","","","","","","1","00000000","20220930"
"22820","YCM6241013F3108","レボフロキサシン錠５００ｍｇ「ＺＥ」","","","","","","1","00000000","00000000"
"22821","YCM6241013F3116","レボフロキサシン錠５００ｍｇ「アメル」","","","","","","1","00000000","20230331"
"22822","YCM6241013F3124","レボフロキサシン錠５００ｍｇ「イセイ」","","","","","","1","00000000","20230331"
"22823","YCM6241013F3132","レボフロキサシン錠５００ｍｇ「イワキ」","","","","","","1","00000000","00000000"
"22824","YCM6241013F3140","レボフロキサシン錠５００ｍｇ「オーハラ」","","","","","","1","00000000","20230331"
"22825","YCM6241013F3159","レボフロキサシン錠５００ｍｇ「科研」","","","","","","1","00000000","00000000"
"22826","YCM6241013F3167","レボフロキサシン錠５００ｍｇ「杏林」","","","","","","1","00000000","00000000"
"22827","YCM6241013F3175","レボフロキサシン錠５００ｍｇ「ケミファ」","","","","","","1","00000000","00000000"
"22828","YCM6241013F3183","レボフロキサシン錠５００ｍｇ「サトウ」","","","","","","1","00000000","20210331"
"22829","YCM6241013F3191","レボフロキサシン錠５００ｍｇ「サノフィ」","","","","","","1","00000000","20210331"
"22830","YCM6241013F3205","レボフロキサシン錠５００ｍｇ「サワイ」","","","","","","1","00000000","00000000"
"22831","YCM6241013F3213","レボフロキサシン錠５００ｍｇ「サンド」","","","","","","1","00000000","00000000"
"22832","YCM6241013F3221","レボフロキサシン錠５００ｍｇ「タカタ」","","","","","","1","00000000","00000000"
"22833","YCM6241013F3230","レボフロキサシン錠５００ｍｇ「タナベ」","","","","","","1","00000000","20240930"
"22834","YCM6241013F3248","レボフロキサシン錠５００ｍｇ「テバ」","","","","","","1","00000000","20240331"
"22835","YCM6241013F3256","レボフロキサシン錠５００ｍｇ「トーワ」","","","","","","1","00000000","00000000"
"22836","YCM6241013F3264","レボフロキサシン錠５００ｍｇ「日医工Ｐ」","","","","","","1","00000000","20240331"
"22837","YCM6241013F3272","レボフロキサシン錠５００ｍｇ「ニットー」","","","","","","1","00000000","20220331"
"22838","YCM6241013F3280","レボフロキサシン錠５００ｍｇ「ニプロ」","","","","","","1","00000000","20230331"
"22839","YCM6241013F3299","レボフロキサシン錠５００ｍｇ「ファイザー」","","","","","","1","00000000","20220331"
"22840","YCM6241013F3302","レボフロキサシン錠５００ｍｇ「明治」","","","","","","1","00000000","20230331"
"22841","YCM6241013F3310","レボフロキサシン錠５００ｍｇ「ＳＵＮ」","","","","","","1","00000000","20220331"
"22842","YCM6241013F3329","レボフロキサシン錠５００ｍｇ「日医工」","","","","","","1","00000000","00000000"
